ms_zoning,lot_area,street,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,pool_qc,fence,misc_feature,mo_sold,yr_sold,sale_type,saleprice
RL,9.09661160664784,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,Y,SBrkr,880,844,7.45298232946546,0.0,0.0,2,1,3,1,Gd,8,Typ,0,No Fireplace,Attchd,1998.0,Fin,2.0,527.0,TA,TA,Y,120,155,0,0,No Pool,No Fence,No Misc,7,2008,WD ,12.144202560946876
RL,9.170663554823284,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,203.0,Unf,0.0,918.0,1121.0,GasA,Ex,Y,FuseA,1336,0,7.198183577101943,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1958.0,RFn,2.0,488.0,TA,TA,Y,80,0,0,0,No Pool,No Fence,No Misc,12,2006,WD ,11.995357787034976
RM,9.525953709356655,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,Unf,0.0,490.0,910.0,GasA,TA,Y,FuseA,910,648,7.351799869057777,0.0,0.0,1,1,4,1,TA,6,Typ,0,No Fireplace,Attchd,1950.0,Unf,1.0,282.0,TA,TA,Y,289,0,0,0,No Pool,MnPrv,No Misc,6,2007,WD ,11.931642378754141
FV,9.437714959818209,Pave,No Alley,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,Ex,Y,SBrkr,991,956,7.5745584842024805,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,TA,Y,0,136,0,0,No Pool,GdWo,No Misc,5,2010,WD ,12.448630513463613
RL,9.586445324777861,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Av,GLQ,537.0,Unf,0.0,295.0,832.0,GasA,Ex,Y,SBrkr,832,825,7.4133673356952405,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,1994.0,RFn,2.0,483.0,TA,TA,Y,144,74,0,0,No Pool,No Fence,Shed,11,2008,WD ,12.149507585033072
RL,9.828764006340192,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,1206.0,Rec,186.0,656.0,2048.0,GasA,TA,Y,SBrkr,2064,0,7.632885505395133,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Fa,Attchd,1978.0,Fin,2.0,550.0,TA,TA,Y,200,0,0,0,No Pool,No Fence,No Misc,8,2008,WD ,12.367345048436391
RL,9.294773427951013,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040.0,Unf,0.0,124.0,1164.0,GasW,TA,N,SBrkr,1164,0,7.060476365999801,1.0,0.0,1,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0,48,0,0,No Pool,No Fence,No Misc,8,2008,ConLD,11.736077016252437
RL,7.732369222284388,Pave,No Alley,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,836.0,836.0,GasA,Ex,Y,SBrkr,836,0,6.729824070489475,0.0,0.0,1,0,2,1,TA,4,Typ,0,No Fireplace,Attchd,1975.0,Unf,1.0,308.0,TA,TA,Y,0,30,0,0,No Pool,No Fence,No Misc,6,2010,WD ,11.695255355062795
RL,9.37940781309172,Grvl,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,TA,Y,SBrkr,816,0,6.705639094860003,1.0,0.0,1,0,3,1,TA,5,Typ,0,No Fireplace,No Garage,0.0,No Garage,0.0,0.0,No Garage,No Garage,Y,0,32,0,0,No Pool,No Fence,No Misc,5,2007,WD ,11.682676678340282
FV,9.125653563808989,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121.0,Unf,0.0,645.0,1766.0,GasA,Ex,Y,SBrkr,1766,0,7.4770384723196965,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2009.0,Fin,3.0,478.0,TA,TA,Y,195,130,0,0,No Pool,No Fence,No Misc,10,2009,New,12.823631142839984
RH,8.74369111054302,Pave,No Alley,Reg,HLS,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,Unf,0.0,717.0,1001.0,GasA,TA,N,FuseA,1001,1001,7.602401335665818,0.0,0.0,2,0,4,2,TA,8,Typ,0,No Fireplace,2Types,1949.0,Unf,3.0,871.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,8,2007,WD ,11.884495917930655
RL,9.658928824466434,Pave,No Alley,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,341.0,Unf,0.0,457.0,798.0,GasA,Ex,Y,SBrkr,1137,817,7.578145472419466,0.0,1.0,1,1,3,1,Gd,8,Typ,2,TA,Attchd,1939.0,Unf,2.0,431.0,TA,TA,Y,0,119,150,0,No Pool,No Fence,No Misc,5,2008,WD ,12.649157827477366
RL,8.035278911144667,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,453.0,Unf,0.0,767.0,1220.0,GasA,Ex,Y,SBrkr,1364,0,7.21890970761906,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,100,16,0,0,No Pool,No Fence,No Misc,11,2006,New,12.256057334066451
RL,9.506808731708581,Pave,No Alley,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,216.0,916.0,GasA,Ex,Y,SBrkr,920,941,7.529406457837013,1.0,0.0,2,1,3,1,Gd,8,Typ,0,No Fireplace,BuiltIn,2002.0,RFn,2.0,492.0,TA,TA,Y,146,91,0,0,No Pool,No Fence,No Misc,6,2006,WD ,12.206077645517674
RL,9.222861652529854,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1302,432,7.45876269238096,0.0,0.0,2,0,4,2,Gd,8,Typ,0,No Fireplace,Attchd,1977.0,Unf,2.0,539.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,8,2009,COD,11.744045122410057
RL,9.005405040310642,Pave,No Alley,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,405.0,405.0,GasA,Gd,Y,SBrkr,717,322,6.946975992135418,0.0,0.0,1,0,2,1,TA,6,Typ,0,No Fireplace,Detchd,1940.0,Unf,1.0,281.0,TA,TA,N,0,0,168,111,No Pool,No Fence,No Misc,5,2009,WD ,11.643962499267984
RM,9.169622538697624,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,677.0,677.0,GasA,TA,Y,SBrkr,833,677,7.32052696227274,0.0,0.0,2,0,3,1,Gd,7,Typ,0,No Fireplace,Detchd,1974.0,Unf,2.0,720.0,TA,TA,N,0,0,160,0,No Pool,No Fence,No Misc,6,2009,WD ,11.37940550085183
RL,9.419709489868552,Pave,No Alley,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,986.0,Unf,0.0,163.0,1149.0,GasA,Ex,Y,SBrkr,1164,1377,7.8407064517494,1.0,0.0,3,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,729.0,TA,TA,Y,120,32,0,0,No Pool,No Fence,No Misc,7,2007,WD ,12.76358908852511
RL,9.224440496354964,Pave,No Alley,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,516.0,Rec,774.0,222.0,1512.0,GasA,Ex,Y,SBrkr,1512,0,7.321849713788356,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,2004.0,RFn,3.0,845.0,TA,TA,Y,210,36,0,0,No Pool,No Fence,No Misc,1,2009,WD ,12.220966184120165
RL,9.051344640485725,Pave,No Alley,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1434.0,1454.0,GasA,Ex,Y,SBrkr,1434,0,7.268920128193722,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2.0,527.0,TA,TA,Y,290,39,0,0,No Pool,No Fence,No Misc,4,2009,WD ,12.149507585033072
FV,9.003070169818264,Pave,No Alley,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,402.0,812.0,GasA,Ex,Y,SBrkr,812,841,7.4109518755836366,1.0,0.0,2,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,2003.0,RFn,2.0,628.0,TA,TA,Y,0,45,0,0,No Pool,No Fence,No Misc,3,2009,WD ,12.250094315624496
RM,9.036106025364846,Pave,No Alley,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,0.0,Unf,0.0,917.0,917.0,GasA,Gd,Y,FuseA,1090,917,7.60489448081162,0.0,0.0,2,0,3,1,Ex,8,Typ,0,No Fireplace,Detchd,1930.0,Unf,1.0,357.0,TA,TA,Y,0,235,0,0,No Pool,No Fence,No Misc,6,2009,WD ,11.982935344196433
RL,9.282847062762931,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,Unf,0.0,250.0,1037.0,GasA,TA,Y,SBrkr,1037,0,6.945051063725834,1.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Attchd,1974.0,RFn,2.0,431.0,TA,TA,Y,136,47,0,0,No Pool,No Fence,No Misc,8,2007,WD ,11.767575435251748
RL,9.211439767419483,Pave,No Alley,Reg,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1071.0,LwQ,123.0,195.0,1389.0,GasA,Gd,Y,SBrkr,1389,0,7.237059026124737,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2.0,418.0,TA,TA,Y,240,38,0,0,No Pool,No Fence,No Misc,4,2006,WD ,12.04355959836804
RL,8.361941906144946,Pave,No Alley,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,365.0,Unf,0.0,75.0,440.0,GasA,TA,N,SBrkr,694,0,6.543911845564792,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,1990.0,Unf,1.0,352.0,Gd,TA,P,0,0,34,0,No Pool,MnPrv,No Misc,3,2007,WD ,11.411457364027745
RL,9.169622538697624,Pave,No Alley,Reg,Lvl,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,572.0,572.0,Grav,Fa,N,FuseF,572,524,7.00033446027523,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,No Garage,0.0,No Garage,0.0,0.0,No Garage,No Garage,N,0,8,128,0,No Pool,No Fence,No Misc,4,2008,WD ,11.277215789596893
RL,9.19023970026918,Pave,No Alley,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,894.0,Unf,0.0,0.0,894.0,GasA,TA,Y,SBrkr,894,0,6.796823718274855,1.0,0.0,1,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,1975.0,Unf,2.0,552.0,TA,TA,Y,256,0,0,0,No Pool,GdWo,No Misc,7,2006,WD ,11.917730355182513
RL,8.93075873555827,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,119.0,ALQ,613.0,132.0,864.0,GasA,TA,Y,SBrkr,864,0,6.762729506931879,1.0,0.0,1,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,1977.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,5,2008,WD ,11.719947764402807
RM,9.169622538697624,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1095.0,1095.0,GasW,Fa,N,SBrkr,1095,679,7.4815557019095165,1.0,0.0,2,0,4,2,TA,8,Min2,0,No Fireplace,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,N,0,0,90,0,No Pool,No Fence,No Misc,5,2006,WD ,11.373674891823535
RL,9.198369000194964,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522.0,Unf,0.0,574.0,1096.0,GasA,TA,Y,SBrkr,1118,0,7.020190708311925,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1.0,358.0,TA,TA,Y,203,0,0,0,Gd,GdPrv,No Misc,7,2008,WD ,12.049424683420915
RL,9.169622538697624,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280.0,Unf,0.0,752.0,1032.0,GasA,TA,Y,FuseA,1032,220,7.133295954896068,0.0,0.0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,1950.0,Unf,1.0,288.0,TA,TA,Y,0,0,96,0,No Pool,No Fence,No Misc,4,2008,WD ,11.686887175419702
RL,8.978660489639687,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148.0,Unf,0.0,0.0,1148.0,GasA,TA,Y,SBrkr,1148,0,7.046647277848756,1.0,0.0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,1959.0,Unf,1.0,672.0,TA,TA,Y,0,0,0,0,No Pool,GdPrv,No Misc,7,2009,WD ,11.794345471549745
RM,8.537191877922927,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,833,833,7.418780882750794,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,228.0,TA,TA,Y,192,63,0,0,No Pool,MnPrv,No Misc,6,2008,WD ,11.989165855127435
RL,9.18204377282107,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194.0,Unf,0.0,163.0,1357.0,GasA,Ex,Y,SBrkr,1366,581,7.5745584842024805,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,3.0,725.0,TA,TA,Y,168,116,0,0,No Pool,No Fence,No Misc,1,2008,WD ,12.520887034998584
RL,9.050406334059858,Pave,No Alley,Reg,Lvl,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842.0,Unf,0.0,70.0,912.0,GasA,TA,Y,SBrkr,912,0,6.816735880594968,0.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1974.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,No Pool,MnPrv,No Misc,5,2010,WD ,11.736077016252437
RL,9.07589427542326,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,TA,N,SBrkr,1195,0,7.086737934510577,0.0,0.0,2,0,4,2,TA,8,Typ,0,No Fireplace,No Garage,0.0,No Garage,0.0,0.0,No Garage,No Garage,N,118,0,0,0,No Pool,GdWo,No Misc,7,2007,WD ,11.49782197939291
RL,9.430439293104167,Pave,No Alley,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456.0,Unf,0.0,168.0,1624.0,GasA,Ex,Y,SBrkr,1624,0,7.393263094763838,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3.0,757.0,TA,TA,Y,0,114,192,0,No Pool,GdPrv,No Misc,7,2006,WD ,12.476103599529843
RL,8.846640813100485,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,ALQ,710.0,BLQ,72.0,132.0,914.0,GasA,TA,Y,SBrkr,914,0,6.818924065275521,1.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Attchd,1979.0,Unf,2.0,444.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,10,2009,WD ,11.812296455066814
RL,9.735423867488873,Pave,No Alley,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328,0,7.192182058713246,0.0,1.0,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0,104,0,0,No Pool,No Fence,No Misc,7,2007,WD ,12.04355959836804
RL,8.87570644462861,Pave,No Alley,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,TA,Y,SBrkr,686,775,7.2875606403097235,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1926.0,Unf,1.0,225.0,TA,TA,N,0,0,116,0,No Pool,MnPrv,No Misc,7,2007,WD ,11.813037464800539
RL,9.127610724377186,Pave,No Alley,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,ALQ,704.0,Unf,0.0,226.0,930.0,GasA,Ex,Y,SBrkr,1364,1319,7.895063498091573,1.0,0.0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,1990.0,RFn,2.0,473.0,TA,TA,Y,237,251,0,196,No Pool,No Fence,No Misc,6,2008,WD ,12.577639650232573
RL,8.948715833843691,Pave,No Alley,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1246.0,1246.0,GasA,Ex,Y,SBrkr,1258,0,7.138073034044347,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,No Misc,8,2007,New,12.063938642041201
RL,8.962007209588313,Pave,No Alley,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,Unf,0.0,293.0,896.0,GasA,Ex,Y,SBrkr,1112,896,7.605392364814935,1.0,0.0,3,0,3,1,Ex,8,Typ,0,No Fireplace,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,103,0,0,0,No Pool,No Fence,No Misc,8,2006,WD ,12.323860125621126
RL,9.572062557136428,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311.0,LwQ,167.0,386.0,864.0,GasA,TA,Y,SBrkr,1187,0,7.080026499922591,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,440.0,TA,TA,Y,128,0,0,0,No Pool,No Fence,No Misc,8,2007,CWD,11.852969885168331
RL,9.079776001955066,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495.0,Unf,0.0,495.0,990.0,GasA,Gd,Y,SBrkr,990,0,6.898714534329988,0.0,0.0,1,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,0,64,0,0,No Pool,No Fence,No Misc,4,2007,WD ,11.744045122410057
FV,7.880804344674901,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,GLQ,612.0,Unf,0.0,348.0,960.0,GasA,Ex,Y,SBrkr,962,624,7.369600720526409,1.0,0.0,2,1,3,1,Gd,7,Typ,0,No Fireplace,Detchd,1999.0,Unf,2.0,480.0,TA,TA,Y,169,0,0,0,No Pool,No Fence,No Misc,12,2008,WD ,12.04355959836804
RL,9.515543058145953,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,716.0,Unf,0.0,274.0,990.0,GasA,Ex,Y,SBrkr,990,0,6.898714534329988,0.0,1.0,1,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,1996.0,Unf,2.0,576.0,TA,TA,Y,224,0,0,0,No Pool,No Fence,No Misc,7,2006,WD ,11.957617696467539
RL,9.700269170029188,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Y,SBrkr,1600,0,7.3783837129967145,1.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,288,258,0,0,No Pool,No Fence,No Misc,12,2006,WD ,12.242891437918386
